Title,URL,Description,Publication Icon,Not Safe For Work,Categories,Member Count,Show Member Count,Monthly Recurring Revenue (MRR),Show MRR,Ghost Rank,Featured,Feature Image,Text Color,Background Color,Accent Color,Language,MRR Members Rank,MRR Members Diff Rank,Show Iframe,Object ID,Created At,Updated At
DNA's Diary,https://dnas-diary.ghost.io/,"Dive into the fascinating world of biology, learn about the most unique phenomenon and behaviour in nature, problems and most advanced biotech in the society.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1735183320917-1440_SS_DNA_feat-1030x580.jpg?width=75&height=75&resize=contain,False,['science'],8,True,,False,10499991,False,,,,#91ccf0,en,8,0,True,e6ec8044-c05c-4faa-968a-f5f06f4f4356,1735183322,1735028533
Anson's Notes,https://notes.ansonbiggs.com/,"Discussions on Space, Computer Science, Crypto, or whatever else has my interest at the moment.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1710395997923-pillars-1.jpg?width=75&height=75&resize=contain,False,['science'],6,True,,False,17805417,False,,,,#256bee,en,6,0,True,0cc2a2e1-6d7e-4496-a24b-3255d549a78d,1705299786,1735860446
Psync,https://psync.club/blog/,Self discovery & deeper connections. Learn more about the 8 cognitive functions and why MBTI just isn't enough.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1725477776432-Logo-1.jpg?width=75&height=75&resize=contain,False,['science'],6,True,0,True,22301838,False,,,,#010a37,en,6,2,False,fe28afde-3463-4af9-9d73-deccd63963b1,1704218517,1713510250
AlveoTalks,https://www.alveotalks.com/,Researching alveoli,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1718727761225-logo-alveotalks-copy-1.svg?width=75&height=75&resize=contain,False,['science'],5,True,0,True,9999995,False,,,,#028bf3,en,5,0,True,82baf139-cba0-4d22-9ccc-dd2b3890ef1a,1718727763,1713944340
Life Science Insights and Articles by Quantus,https://blog.goquantus.com/,"Expert insights, innovations, and practical advice for professionals in the Life Sciences industry, curated by Quantus.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1738507782674-Quantus_Life-Sciences-Industry-Articles_favicon-1.ico?width=75&height=75&resize=contain,False,['science'],4,True,,False,11499995,False,,,,#72b2ff,en,4,0,True,7cbeb9fd-d993-44a4-907f-bab8eaa33f9a,1738507783,1738360171
Planet Microbe,https://planetmicrobe.co/,Discover the mind-boggling world of microbes,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1708158186528-Planet-Microbe-Logo-4.svg?width=75&height=75&resize=contain,False,['science'],3,True,,False,9999997,False,,,,#000000,en,3,0,True,c61b4c56-75da-4961-a04a-6022a45cb8eb,1708158188,1704269117
Geoclid,https://geoclid.com/,"Hottest math olympiad, one problem at a time.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1718631712480-icon.png?width=75&height=75&resize=contain,False,['science'],2,True,0,True,10499997,False,,,,#FF1A75,en,2,0,False,911e5336-80ea-406c-a107-5449bb45169f,1718631715,1718610041
Future Virtual World,https://futurevirtualworld.com/,"""Exploring Tomorrow, Today.""",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1741656964077-WhatsApp-Image-2025-02-17-at-1.10.17-AM-1.jpeg?width=75&height=75&resize=contain,False,['science'],2,True,,False,11499997,False,,,,#0e3772,en,2,0,True,ed409284-7748-4e8f-865b-1dd3e12eb627,1741656965,1741573219
McKeen,https://mckeen.ghost.io/,"An exploration of Mind, Movement, and Meaning",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1741341067426-Body-to-Galazy_JPEG-3.jpg?width=75&height=75&resize=contain,False,['science'],1,True,0,True,10499998,False,,,,#058f1c,en,1,0,True,0e7f1724-d907-466b-8846-6881962a9c84,1741340976,1741498501
Gonit Sora,https://gonitsora.com/,"Thoughts, stories, and ideas in Mathematics and Science.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1727341377752-download-1.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,361413,False,,,,#0a1dae,en,0,0,False,c19c8aca-9b54-4790-9806-a4b01231beed,1727341380,1715589281
Ground Truth Forest News,https://groundtruth.app/,A publication in the interest of transparency in the forest and environmental field.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1715300324035-2024-03-14-Ground-Truth---Logo-Square--1-.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,751686,False,,,,#5F10B3,en,0,0,True,76eebb4f-1424-4d23-a7f9-1e781a3963ef,1715300325,1741968042
Opioid Data Lab,https://opioiddatalab.ghost.io/,"Welcome to the Street Drug Analysis Lab @ UNC, a public service of the University of North Carolina at Chapel Hill. We provide chemistry services and information for public health harm reduction.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1726114998341-square-icon.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,1276469,False,,,,#d5a40a,en,0,0,True,c225c09f-c011-4b0a-bc4e-1d0f838ea1a5,1726114922,1741035056
Sequencer,https://www.sequencermag.com/,Decode the universe. A writer-owned popular science magazine,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1737854814154-Logo--Black-BG-.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,2348534,False,,,,#b3b7ee,en,0,0,True,bcdc672a-384f-47aa-bd6e-78cb929a12f1,1711406747,1741949705
Gaian System: Planetary Cognition Lab,https://gaian.systems/,"What does it mean to think like a living planet? Gaian Systems explores the implications of Earth as a living system through the lens of transdisciplinary art, science, ecology, and philosophy.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1728263702927-Gaian-Systems-icon--white----square.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,4818137,False,,,,#000000,en,0,0,True,1749a2b9-85bc-4c8e-8bc5-896ada8f260c,1728263048,1726773729
ScieNFT Blog: Bridging Science and Web3 Technology,https://blog.scienft.com/,Get the latest from ScieNFT Blog—your source for in-depth articles and research on the crossroads of science and web3.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1701690965732-Frame-27012.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,8304424,False,,,,#150618,en,0,0,False,b0bd8b46-344e-4ea0-8855-2559ee1f36ef,1698399080,1712156918
Dr. Mohammed AL Khalidy,https://www.aiwmr.com/,Aerospace and AI Engineering,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1675693950242-1674294687881-Picture1.jpg?width=75&height=75&resize=contain,False,['science'],0,False,,False,10000000,False,,,,#1a5eff,en,0,0,True,f5fd9ff3-aad0-4ecc-9ffb-d4fa90034729,1674294689,1674332632
ThatModernGuide,https://thatmodernguide.com/,"Ideas, tips, and insights about Finance, Tech, Cars, Health and more!",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1733609213379-Untitled_design__1_-removebg-preview.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,10000000,False,,,,#FF1A75,en,0,0,True,e2d2ba39-b897-486b-b270-ac4c9559424d,1733609214,1733606896
That Medic,https://www.thatmedic.com/,Surgical Trainee & Serial Storyteller,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1687782981196-icon1.jpg?width=75&height=75&resize=contain,False,['science'],0,False,,False,10000000,False,,,,#000000,en,0,0,True,93ec7b74-1354-4eb1-8bac-08ee5c8fc397,1687782982,1729590503
Break,https://www.breakideasproject.com/,Breaking Through the Boundaries of Knowledge and Reason.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1683036250093-logo.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,10000000,False,,,,#2c2f36,en,0,0,True,82f0e65a-673f-4af2-ab16-8c8c4f346ebf,1683035601,1689622457
jo ciucă,https://www.iciuca.com/,"Hey there, world. I am Jo, all-ways human, astronomer and world-traveller sharing my tiny insights into the Universe and the big ideas around us.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1673258253437-WhatsApp-Image-2022-12-25-at-11.37.55-AM.jpeg?width=75&height=75&resize=contain,False,['science'],0,False,,False,10000000,False,,,,#831100,en,0,0,True,576db931-ba13-46e6-be50-3ff5de9f0445,1673258254,1736362338
The Science Gang,https://www.thesciencegang.com/,"Learn, discover, and be amazed by the world around you.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1715295159271-Logo-60px.svg?width=75&height=75&resize=contain,False,['science'],0,False,,False,10500000,False,,,,#000000,en,0,0,True,f5c80319-9a21-4291-9a84-2c50fccc691c,1715295160,1714794993
Signal Farm,https://www.signalfarm.org/,"A blog about science, scicomm, and scepticism from India",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1719465228325-field.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,10500000,False,,,,#000000,en,0,0,True,f50b9ac7-d377-4c96-a532-ab0aba61f2ff,1719465230,1719400145
Indispensable,https://little-big-world.ghost.io/,Cannabis science and policy,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1722967880393-Screenshot-2024-07-24-at-3.20.44-PM-1.jpeg?width=75&height=75&resize=contain,False,['science'],0,False,,False,10500000,False,,,,#368847,en,0,0,True,f24cd8b0-a40d-49bc-9626-96e2e8b0ece3,1722009705,1741897823
Codename: Jimmy,https://ghost.codenamejimmy.com/,"Articles, thoughts, and opinions about math, science, game dev, AI, and more.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1724963557633-Screen-Shot-2024-03-17-at-1.45.46-PM-1.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,10500000,False,,,,#FF1A75,en,0,0,True,ca0a7023-d9bd-4b56-9dee-7146853ceb83,1724963559,1724702653
Jinghong Chen,https://jinghong-chen.ghost.io/,"PhD student at Cambridge. I write 3-minute technical blogs for active researchers in Natural Language Generation (NLG), Vision-Language Models (VLM), and Diffusion Models.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1702620353688-WechatIMG14.jpeg?width=75&height=75&resize=contain,False,['science'],0,False,0,True,10500000,False,,,,#bdf9e5,en,0,0,True,c86a126f-7579-4332-8a50-94b1114c774f,1702620354,1702617098
Qurious Data Science,https://course.srijitmukherjee.com/,Learn the Science of Data with me.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1701091253815-logo.jpeg?width=75&height=75&resize=contain,False,['science'],0,False,,False,10500000,False,,,,#000000,en,0,0,True,a67f9859-8b2b-49af-a1fd-ff10f3c3d108,1701091255,1701023678
Veitopia,https://veitopia.com/,"Veitopia is a vibrant blog covering astrology, entertainment, beauty tips, health, tech trends, and travel. Discover engaging, insightful content that inspires, and entertains readers worldwide",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1735115447498-Icon-2.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,10500000,False,,,,#6d34e5,en,0,0,True,8b2f21c9-0f10-447c-a920-245caf1be26e,1735115449,1735018602
La Source Du Bâtisseur,https://www.lasourcedubatisseur.com/,"Bienvenue sur La Source du Bâtisseur : l’hydrogéologie pragmatique au service du génie civil. Ressources, conseils et annuaire pour une gestion maîtrisée de l’eau dans vos projets.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1741882698324-LogoBlogSimple-2.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,10500000,False,,,,#3c4e76,fr,0,0,True,85be1bc4-b4e4-4ce2-a652-24c160fec983,1741882699,1740670097
RNA News,https://rna.news/,"Rna.news: Your gateway to breakthrough insights in molecular biology, genetics, and beyond. Uncover life’s secrets and ignite your scientific curiosity!",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1739115336400-design_a_modern_and_minimalist_logo_for_rnanews_that_incorporates_elements_reminiscent_of_a_dna_hel_shgmsf33d4g77i2l443w_2.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,10500000,False,,,,#3A8DFF,en,0,0,True,665ac7b7-ad4f-4c5a-ac47-be4063f14704,1739115337,1739114564
Fusion of Horizons,https://horizon.sigrist31.online/,Creative AI: Inspirations and Innovations,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1727783864726-icon2JER.JPG?width=75&height=75&resize=contain,False,['science'],0,True,0,True,10500000,False,,,,#ffd13d,en,0,0,True,55b7ea45-4cd6-46b3-b062-ba4ed871263c,1727783866,1727710811
The Neuromythography Institute,https://www.neuromythography.org/,"The home of neuromythography, a reimagining of neuroscience as a social network of hundreds of archetypal characters",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1718865095670-tmi-logo-square.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,10500000,False,,,,#c8aee5,en,0,0,True,46b77759-4bae-43dc-9147-92aeddb8fb4e,1718865097,1718475931
Bookworm,https://mphowhatabouther.ghost.io/,"Facts, Hot Takes, FYI and mostly book reviews on economics, computer science and environmental science.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1707584760621-transuu.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,10500000,False,,,,#1ed93b,en,0,0,True,43679174-6dbd-440a-9aef-e2c8332e8f69,1707584762,1707582603
Mensajes del Infinito - Quantum World,https://mensajes-del-infinito.ghost.io/,Suscríbete para decir que sabes de Física Cuántica,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1733944481032-Captura-de-pantalla-2024-12-10-a-la-s--5.47.51-p.-m..png?width=75&height=75&resize=contain,False,['science'],0,False,,False,11500000,False,,,,#eca100,es,0,0,True,fdd25d4d-c776-4199-934a-942a99ef2ed4,1733944483,1733923787
Sachin Rawat,https://www.sachinxr.com/,Science writer & journalist.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1707948260301-IMG_8045%202.JPG?width=75&height=75&resize=contain,False,['science'],0,False,,False,11500000,False,,,,#2A52BE,en,0,0,True,e23722de-3b69-422f-baf8-e4202cffccb2,1707948262,1707756351
Soberanía Individual,https://www.heliotonica.com/,un nuevo canon,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1681368774071-logo-bird.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,11500000,False,,,,#001122,es,0,0,True,66316f46-80c8-4f7c-85c4-2e53885d1b7e,1681368774,1740454375
MKPhD,https://mukundkabbe.com/,"Insights on science, life, and the art of questioning everything.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1736022330459-Screenshot%202025-01-04%20at%2021.25.08.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,11500000,False,,,,#3f4c83,en,0,0,True,3117565a-11ec-4837-b7ad-93a0d6bc1dbe,1736022331,1736003018
Lennart van Tuijl,https://lennartvantuijl.com/,Exploring irrationality,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1733659524074-liggend-1.jpg?width=75&height=75&resize=contain,False,['science'],0,False,,False,11500000,False,,,,#f77e1c,en,0,0,False,1ea46457-08bc-43e8-ad70-30d76d9e1bb3,1733659527,1733530428
Gojiberries,https://www.gojiberries.io/,"Farm fresh insights. Science, statistics, and economics.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1741374984737-DALL-E-2025-03-03-21.54.17---A-super-minimalist--crisp--and-clean-logo-inspired-by-Rothko-s-color-field-paintings--using-just-two-blocks-of-soft-blue-and-soft-pink--with-subtle-st-2.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,14014702,False,,,,#1994ff,en,0,0,True,cc6e7f01-5c82-4cc5-942d-fcf0fe4ec436,1741374986,1741153733
Erik Reinbergs,https://www.erikreinbergs.com/,suicide prevention. academia. psychology.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1720297169656-IMG_3928-1.jpeg?width=75&height=75&resize=contain,False,['science'],0,False,,False,15464516,False,,,,#919191,en,0,0,True,44675f9d-1e50-46c2-8f1d-22f9cc914f36,1720297171,1714932394
Samir Saci,https://www.samirsaci.com/,"In this blog, you can find case studies of data analytics used for Supply Chain Continuous Improvement, Sustainability and Tasks Automation for your Personal Productivity.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1664022085041-Icon.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,23083840,False,,,,#000000,en,0,0,True,ccb447ac-d433-431a-8a82-fa8ab5a925e7,1664022086,1738828800
Simon Bastide,https://www.simonbastide.com/,"I'm a data Scientist & biomechanics PhD exploring ideas, sharing reflections, and connecting dots across data, science, and life.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1738057146280-photo_pro_smile_rouded.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,25174939,False,,,,#1B998B,en,0,0,True,12db0b76-6f4a-4257-a555-21458d184ec4,1738057147,1738009750
