Title,URL,Description,Publication Icon,Not Safe For Work,Categories,Member Count,Show Member Count,Monthly Recurring Revenue (MRR),Show MRR,Ghost Rank,Featured,Feature Image,Text Color,Background Color,Accent Color,Language,MRR Members Rank,MRR Members Diff Rank,Show Iframe,Object ID,Created At,Updated At
Brett Abraham,https://www.brettabraham.com/,"I'm Brett Abraham, UX Engineer. I turn 'lost in translation' into collaboration, marrying design empathy with engineering logic to deliver standout UX your users will love.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705694293800-rounded-logo.png?width=75&height=75&resize=contain,False,['youtubers'],4,True,,False,9999996,False,,,,#003c58,en,4,1,True,8d2b972d-adb3-4c95-b0d3-1ea6d6d5b2e4,1705694294,1724164693
Filippo Calabrese,https://filippocalabrese.com/,"Insegno a fare cose complicate, in modo semplice",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1725116269689-Twitter-Profile---1.jpg?width=75&height=75&resize=contain,False,['youtubers'],1,True,0,True,86296860,False,,,,#172B36,it,1,0,True,6b6c9142-ee9b-44b8-a8b2-35bbdc393b1a,1725116271,1725115934
jemellee's journal,https://www.jemellee.com/,starting life over in my 30s and documenting every step of the way,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1701465215358-jemellee---site-icon-2023--1000---1000-px---2-.png?width=75&height=75&resize=contain,False,['youtubers'],0,False,,False,445996,False,,,,#ff93b7,en,0,0,True,caa97df9-6fa7-41a2-9e12-99d686535c0d,1677252495,1747451643
Ali Abdaal,https://aliabdaal.com/,"Doctor, YouTuber and podcaster, exploring the strategies and tools that help us live happier, healthier, more productive lives.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/aliabdaal.png?t=2022-07-19T12%3A40%3A17.357Z?width=75&height=75&resize=contain,False,"['productivity', 'youtubers']",0,False,,False,1059530,False,,,,,en,0,0,True,e05e8650-603f-4a39-aabe-ddc5bd8315eb,1658238420,1656547200
The bLife Movement™,https://www.theblifemovement.com/,"We believe that within the decade, ROBOTS, will become an integral part of our lives. We are here to document the journey and prepare you to the future. *Join for FREE* to learn all about it.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1704489416573-cloudia-logo-1.png?width=75&height=75&resize=contain,False,['youtubers'],0,False,,False,2254586,False,,,,#FF1A75,en,0,0,True,49d54c90-b25c-453a-925e-36d6c3e1777d,1688618705,1749511066
MichelleTanPY,https://michelletanpy.com/,"Subscribe and follow my journey of figuring life outside of tech. I write about tech, travels, journaling and Youtube-ing in hopes of escaping the software engineering world.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1734276980211-Favicon.png?width=75&height=75&resize=contain,False,['youtubers'],0,False,,False,10000000,False,,,,#4f1d74,en,0,0,True,634a7d8d-e01d-4e0e-a367-c65908a79224,1717445643,1731276018
STORY SCAPE,https://francosimonelli.ghost.io/,"Il mio angolo su crescita personale, tecnologia e IA.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1720949927880-favicon1.png?width=75&height=75&resize=contain,False,['youtubers'],0,False,,False,10000000,False,,,,#313131,it,0,0,True,3d373bcb-ffa2-47cf-9359-de66391117f7,1720949929,1740912400
RoadToUK Blog,https://blog.roadtouk.com/,Paving your path to becoming a doctor in the UK,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1724194099510-roadtouk_sqaure_logo_black.png?width=75&height=75&resize=contain,False,['youtubers'],0,False,,False,10500000,False,,,,#005EB8,en,0,0,True,ec72bc4c-4849-4e37-bbd0-4128b4ab1cfb,1724194101,1724192975
IWHB,https://iwhb.nl/,IWHB is een YouTube kanaal boordevol grappige slimmigheidjes. Of zijn het nou slimme grappen? Oordeel zelf!,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1739628649489-IWHB-YT-Logo-copy.png?width=75&height=75&resize=contain,False,['youtubers'],0,False,,False,10500000,False,,,,#18bfee,nl,0,0,True,a9306e7b-be13-4d9a-aa46-f12126c974e5,1739628406,1751097602
havefunwithAIch,https://havefunwithaich.ghost.io/,I will reveal the behind-the-scenes stories that cannot be told on my Youtube channel.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1744381339491---.png?width=75&height=75&resize=contain,False,['youtubers'],0,False,,False,10500000,False,,,,#FF1A75,en,0,0,True,93560c9a-1867-4d58-a43c-d7347260757b,1744103798,1749483454
MadsGOGO,https://madsgogo.com/,"Sharing practical knowledge to boost personal productivity and skills! 🚀 If you're looking to level up quickly or build passive income, congratulations, you've come to the right place! 💪💡",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1733756383126-------.png?width=75&height=75&resize=contain,False,['youtubers'],0,False,,False,10500000,False,,,,#4c4c4c,en,0,0,True,4e068714-35f5-4032-ae72-da0c5e21dca0,1733756385,1733675000
dekore.net,https://ghost.dekore.net/,Geschichten über meine Irish Terrier Buffy und Sean,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1746108846543-Buffy_Sean_blog-1.png?width=75&height=75&resize=contain,False,['youtubers'],0,False,,False,10500000,False,,,,#194eff,de,0,0,True,1092a85e-5368-4896-8e0e-3eb2d107fa48,1744031111,1751112009
videoeditor,https://videoeditor.ghost.io/,create video,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1722256221141-ofm.jpg?width=75&height=75&resize=contain,False,['youtubers'],0,False,,False,11500000,False,,,,#FF1A75,en,0,0,True,bb9abbc8-ef23-4803-a937-61d9ab054241,1722256223,1722256032
See The Little Things,https://www.seethelittlethings.com/,"Join YouTubers Alex & Mandy, as they travel around the world on a 36ft sailing vessel, documenting their journey every step of the way.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/stlt.png?width=75&height=75&resize=contain,False,['youtubers'],0,False,,False,176491703,False,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/stlt-sm.jpg?width=600&height=426&resize=cover,#15171A,#DDB492,#303030,en,0,0,True,8cf9b7ba-685d-4972-9337-f2dbb254c293,1671100020,1671100020
나의소비기록,https://nasobi.com/,일상 속 소비를 기록하고 경험을 공유하는 블로그. 생산적이고 의미 있는 소비를 함께 고민해요.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1735700659490-cropped-profile12.jpg?width=75&height=75&resize=contain,False,['youtubers'],0,False,,False,317476081,False,,,,#FF1A75,ko,0,0,False,13a5be11-46df-4174-b4ce-1dd8cc292a1e,1733149547,1742379051
